algo,maze_type,pop_size,instance_seed,trial_seed,success_overall,success_postdisruption,iterations,path_length,optimal_length,path_optimality,time_to_half_entropy,diversity_floor,mean_entropy,adaptation_time,entropy_history
GA,U-Trap,20,8,8007,False,False,570,74,57,1.2982456140350878,190,1.8166422780956524,2.851393172295906,,"[3.821928094887362, 3.046439344671015, 2.363865121950854, 3.621928094887362, 3.3464393446710154, 3.160964047443681, 3.1841837197791887, 3.321928094887362, 2.565957320949175, 2.8393538721672007, 3.584183719779189, 2.628212945841001, 2.821928094887362, 3.6464393446710153, 3.3464393446710154, 3.039353872167201, 0.8475846798245739, 2.181496329528675, 1.6567796494470395, 3.4219280948873623, 2.319240704636849, 2.7841837197791888, 2.8393538721672007, 3.021928094887362, 3.0414460711655216, 2.560964047443681, 3.0841837197791886, 2.4192407046368487, 2.895461844238322, 3.384183719779189, 3.4414460711655215, 2.884183719779189, 3.9219280948873623, 2.314979820516481, 3.208694969562842, 3.0016094970590275, 2.7282129458410016, 2.946439344671015, 3.5841837197791886, 2.441446071165522, 3.921928094887362, 2.5577174691301483, 2.721928094887362, 3.121928094887362, 2.7219280948873625, 2.1609640474436813, 2.070950594454669, 3.028212945841001, 3.039353872167201, 2.319240704636849, 2.1709505944546685, 1.8166422780956524, 2.695461844238322, 1.9709505944546686, 2.660964047443681, 2.795461844238322, 3.484183719779189]"
GA,U-Trap,20,8,8005,False,False,570,56,57,0.9824561403508771,190,1.6788979029874789,2.752496681986936,,"[3.8841837197791884, 3.0016094970590275, 3.2464393446710154, 3.208694969562842, 2.884183719779189, 2.260964047443681, 2.6577174691301484, 3.001609497059027, 2.695461844238322, 2.1954618442383222, 3.2414460711655213, 3.384183719779189, 2.570950594454669, 3.5841837197791886, 3.2086949695628415, 3.208694969562842, 2.4192407046368487, 3.1414460711655217, 2.8659573209491747, 1.9166422780956522, 3.0016094970590275, 2.6954618442383214, 1.9166422780956522, 2.260964047443681, 2.701609497059027, 2.695461844238322, 3.4414460711655215, 3.5841837197791886, 3.0219280948873624, 2.070950594454669, 3.121928094887362, 2.4954618442383216, 3.0393538721672004, 1.6788979029874789, 2.3192407046368486, 2.219240704636849, 2.660964047443681, 3.039353872167201, 2.260964047443681, 3.5841837197791886, 3.2464393446710154, 2.1709505944546685, 3.139353872167201, 3.1659573209491745, 1.921928094887362, 2.0814963295286755, 1.8332062193464953, 2.9219280948873623, 2.3464393446710154, 2.9841837197791885, 2.960964047443681, 2.384183719779189, 2.395461844238322, 3.0219280948873624, 2.408694969562842, 2.6577174691301484, 2.863865121950854]"
GA,U-Trap,20,9,9000,False,False,550,82,55,1.490909090909091,170,1.8166422780956524,3.076370907170901,,"[3.884183719779189, 3.3464393446710154, 2.8282129458410012, 3.046439344671015, 3.5219280948873624, 2.463865121950854, 1.8166422780956524, 3.6841837197791887, 3.7841837197791883, 2.8709505944546683, 3.2414460711655213, 2.5609640474436812, 3.208694969562842, 3.5414460711655216, 2.4192407046368487, 2.5577174691301483, 1.8166422780956524, 3.5841837197791886, 3.6219280948873624, 3.2464393446710154, 2.863865121950854, 2.865957320949175, 2.8393538721672007, 2.3192407046368486, 3.2414460711655217, 3.2414460711655213, 2.795461844238322, 2.4192407046368487, 3.9841837197791885, 3.3464393446710154, 3.139353872167201, 2.5609640474436812, 2.884183719779189, 3.208694969562842, 3.6414460711655217, 3.108694969562842, 2.739353872167201, 3.5414460711655216, 2.1709505944546685, 3.1841837197791887, 3.5414460711655216, 3.1841837197791887, 3.4841837197791885, 3.4414460711655215, 3.208694969562842, 1.8166422780956524, 3.446439344671015, 3.3464393446710154, 3.3086949695628416, 3.484183719779189, 3.021928094887362, 2.5841837197791886, 3.6841837197791887, 3.2841837197791883, 3.221928094887362]"
GA,U-Trap,20,9,9006,True,True,55,81,55,1.4727272727272727,,2.019240704636849,2.7671509807204315,,"[3.546439344671015, 2.2609640474436814, 2.763865121950854, 3.208694969562842, 2.803701696057348, 2.019240704636849]"
GA,U-Trap,20,8,8008,False,False,570,157,57,2.754385964912281,160,1.0219280948873624,2.8243348847759684,,"[3.584183719779189, 3.4414460711655215, 2.795461844238322, 3.4414460711655215, 3.208694969562842, 2.560964047443681, 2.3192407046368486, 3.6841837197791887, 3.4414460711655215, 2.1709505944546685, 2.070950594454669, 2.303701696057348, 1.8166422780956524, 3.8219280948873617, 3.208694969562842, 2.1609640474436813, 2.360964047443681, 2.763865121950854, 3.208694969562842, 2.3192407046368486, 2.5609640474436812, 3.208694969562842, 3.021928094887362, 3.5841837197791886, 2.070950594454669, 2.6841837197791887, 3.1414460711655217, 2.6609640474436813, 3.046439344671015, 1.0219280948873624, 3.303701696057348, 2.3192407046368486, 3.0086949695628418, 2.921928094887362, 3.2464393446710154, 3.3464393446710154, 2.6841837197791887, 2.621928094887362, 2.660964047443681, 3.303701696057348, 3.3414460711655214, 3.108694969562842, 2.1709505944546685, 2.4232196723355077, 1.2917601481809733, 2.8086949695628416, 3.3841837197791884, 2.921928094887362, 3.0219280948873624, 3.2464393446710154, 3.001609497059027, 2.6577174691301484, 2.8393538721672007, 3.1393538721672005, 2.863865121950854, 2.5219280948873624, 3.1414460711655217]"
GA,U-Trap,20,8,8009,False,False,570,39,57,0.6842105263157895,250,1.590468570732828,2.848147820976707,,"[3.8841837197791884, 3.4219280948873623, 3.108694969562842, 3.108694969562842, 2.821928094887362, 3.721928094887362, 2.6609640474436813, 2.763865121950854, 3.039353872167201, 2.657717469130148, 3.4841837197791885, 3.208694969562842, 3.6841837197791887, 3.0086949695628418, 2.295461844238322, 2.7841837197791888, 3.321928094887362, 2.9709505944546684, 2.701609497059027, 2.9464393446710155, 2.8393538721672007, 2.070950594454669, 3.3086949695628416, 2.65887184844536, 2.903701696057348, 1.6788979029874789, 2.7841837197791883, 2.395461844238322, 1.833206219346495, 2.219240704636849, 3.5086949695628418, 2.808694969562842, 2.7841837197791888, 2.808694969562842, 3.1393538721672005, 3.0282129458410014, 2.17838982472352, 3.039353872167201, 2.3192407046368486, 1.590468570732828, 3.446439344671015, 2.8332062193464953, 1.8166422780956524, 3.046439344671015, 3.2393538721672006, 2.395461844238322, 1.6567796494470395, 2.695461844238322, 3.0841837197791886, 2.921928094887362, 3.321928094887362, 3.4086949695628417, 3.608694969562842, 2.721928094887362, 2.660964047443681, 3.308694969562842, 2.684183719779189]"
GA,U-Trap,20,9,9003,False,False,550,53,55,0.9636363636363636,,2.9219280948873623,3.010439201893647,,"[3.821928094887362, 3.546439344671015, 2.8393538721672007, 2.9464393446710155, 3.0016094970590275, 3.208694969562842, 3.7841837197791888, 3.546439344671015, 3.108694969562842, 2.808694969562842, 3.2841837197791888, 3.139353872167201, 3.0841837197791886, 1.9128876215181603, 3.0282129458410014, 3.160964047443681, 2.721928094887362, 2.5609640474436812, 2.5609640474436812, 3.5841837197791886, 2.763865121950854, 3.884183719779189, 3.121928094887362, 2.8393538721672007, 2.6841837197791887, 3.208694969562842, 3.046439344671015, 3.2414460711655217, 2.721928094887362, 3.3464393446710154, 2.303701696057348, 3.303701696057348, 2.6577174691301484, 3.1414460711655217, 2.8638651219508535, 2.6609640474436813, 2.0609640474436812, 2.1709505944546685, 3.3464393446710154, 2.9464393446710155, 3.1037016960573482, 3.7841837197791883, 3.065957320949175, 2.7709505944546686, 3.346439344671015, 2.3192407046368486, 2.219240704636849, 3.139353872167201, 2.3192407046368486, 3.0709505944546684, 3.108694969562842, 3.9219280948873623, 2.9219280948873623, 3.308694969562842, 3.2086949695628415]"
GA,U-Trap,20,10,10000,True,True,71,89,51,1.7450980392156863,,1.838758680915008,2.6890501844294508,,"[3.6464393446710153, 2.070950594454669, 2.721928094887362, 2.1609640474436813, 3.003701696057348, 3.408694969562842, 1.838758680915008, 2.660964047443681]"
GA,U-Trap,20,9,9001,False,False,550,109,55,1.981818181818182,420,1.3917601481809734,2.9141538714746336,,"[4.021928094887362, 3.1464393446710153, 3.2464393446710154, 2.3192407046368486, 3.2841837197791888, 3.546439344671015, 2.3464393446710154, 3.1414460711655217, 3.001609497059027, 2.4414460711655215, 2.019240704636849, 3.139353872167201, 2.65887184844536, 2.9659573209491747, 3.208694969562842, 3.208694969562842, 2.763865121950854, 3.208694969562842, 2.9232196723355077, 3.003701696057348, 2.9219280948873623, 2.795461844238322, 3.3464393446710154, 2.8232196723355076, 2.4577174691301487, 3.303701696057348, 2.8393538721672007, 2.721928094887362, 3.821928094887362, 2.808694969562842, 3.1414460711655217, 3.239353872167201, 2.3192407046368486, 2.5609640474436812, 3.108694969562842, 2.7841837197791888, 3.121928094887362, 2.795461844238322, 3.403701696057348, 3.021928094887362, 3.446439344671015, 3.1464393446710153, 1.3917601481809734, 2.6841837197791887, 3.921928094887362, 3.003701696057348, 3.060964047443681, 3.5841837197791886, 2.939353872167201, 1.8166422780956524, 1.6567796494470395, 1.8166422780956524, 2.695461844238322, 2.8393538721672007, 3.3414460711655214]"
GA,U-Trap,20,9,9002,False,False,550,78,55,1.4181818181818182,480,1.833206219346495,3.004959480376042,,"[3.6841837197791887, 3.1659573209491745, 2.8638651219508535, 3.4219280948873623, 3.0464393446710156, 3.0086949695628418, 3.3086949695628416, 3.408694969562842, 3.384183719779189, 2.9016094970590274, 3.1414460711655217, 3.5841837197791886, 3.1464393446710153, 3.484183719779189, 3.265957320949175, 2.0804820237218404, 3.303701696057348, 2.495461844238322, 3.139353872167201, 3.2393538721672006, 3.3464393446710154, 3.108694969562842, 2.7841837197791888, 2.181496329528675, 3.384183719779189, 2.7588718484453603, 3.446439344671015, 3.139353872167201, 3.1464393446710153, 2.6709505944546685, 2.821928094887362, 2.314979820516481, 2.3192407046368486, 2.660964047443681, 3.203701696057348, 3.646439344671015, 3.203701696057348, 3.5414460711655216, 2.319240704636849, 2.8393538721672007, 3.5414460711655216, 2.5609640474436812, 2.3232196723355076, 2.939353872167201, 3.4219280948873623, 2.6393538721672005, 2.665957320949175, 2.8393538721672007, 1.833206219346495, 3.3841837197791884, 2.8393538721672007, 3.101609497059027, 3.139353872167201, 2.7841837197791888, 3.3464393446710154]"
GA,U-Trap,20,10,10002,True,True,113,63,51,1.2352941176470589,,2.7841837197791888,3.25158938693335,,"[4.321928094887363, 3.403701696057348, 3.265957320949175, 3.0086949695628418, 3.1086949695628414, 3.6841837197791887, 3.721928094887362, 2.7841837197791888, 3.160964047443681, 2.908694969562842, 2.7841837197791888, 2.8659573209491747]"
GA,U-Trap,20,10,10003,True,True,51,75,51,1.4705882352941178,,2.395461844238322,3.0179475789285704,,"[3.6841837197791887, 2.960964047443681, 3.341446071165522, 2.395461844238322, 3.003701696057348, 2.721928094887362]"
GA,U-Trap,20,9,9005,False,False,550,114,55,2.0727272727272728,110,1.1219280948873622,2.8840755293141136,,"[4.021928094887363, 3.6219280948873624, 3.446439344671015, 2.4954618442383216, 3.5464393446710147, 3.2464393446710154, 2.5609640474436812, 3.303701696057348, 3.141446071165521, 2.765957320949175, 3.108694969562842, 1.9166422780956522, 3.108694969562842, 3.5086949695628418, 1.9166422780956522, 2.070950594454669, 3.403701696057348, 2.460964047443681, 1.1219280948873622, 1.6567796494470395, 2.319240704636849, 2.5609640474436812, 3.1464393446710153, 3.4841837197791885, 3.5414460711655216, 2.3464393446710154, 2.1709505944546685, 3.446439344671015, 3.6841837197791887, 3.6414460711655217, 3.046439344671015, 1.9709505944546688, 3.5841837197791886, 3.5414460711655216, 3.103701696057348, 2.9016094970590274, 1.3917601481809734, 2.219240704636849, 2.4211274733371866, 3.584183719779189, 3.3219280948873617, 2.865957320949175, 2.6219280948873624, 2.901609497059027, 2.395461844238322, 3.408694969562842, 2.5609640474436812, 2.0709505944546684, 2.695461844238322, 2.2232196723355075, 3.0709505944546684, 3.046439344671015, 4.021928094887362, 3.7464393446710154, 3.1414460711655217]"
GA,U-Trap,20,9,9004,False,False,550,108,55,1.9636363636363636,220,1.3917601481809734,2.866094531313489,,"[4.021928094887362, 2.0709505944546684, 3.108694969562842, 3.503701696057348, 2.070950594454669, 2.960964047443681, 2.160964047443681, 2.9414460711655215, 3.1393538721672005, 2.070950594454669, 3.1464393446710153, 3.5464393446710156, 2.5638651219508537, 2.946439344671015, 2.8659573209491747, 2.65887184844536, 3.3464393446710154, 2.7841837197791883, 3.608694969562842, 3.2841837197791888, 3.521928094887362, 3.5841837197791886, 1.9166422780956522, 2.5464393446710156, 1.5567796494470396, 3.0219280948873624, 3.721928094887362, 2.621928094887362, 3.2393538721672006, 3.3464393446710154, 3.7841837197791883, 3.1414460711655217, 1.6567796494470395, 1.6788979029874789, 2.657717469130148, 2.695461844238322, 2.9219280948873623, 2.6841837197791887, 2.4192407046368487, 2.7841837197791888, 2.8954618442383215, 2.795461844238322, 3.046439344671015, 3.021928094887362, 2.4954618442383216, 1.3917601481809734, 3.046439344671015, 3.4414460711655215, 2.314979820516481, 3.039353872167201, 3.5086949695628418, 3.546439344671015, 2.884183719779189, 3.208694969562842, 2.695461844238322]"
GA,U-Trap,20,9,9007,False,False,550,54,55,0.9818181818181818,,2.0814963295286755,2.8861292907384324,,"[3.5414460711655216, 2.7232196723355075, 3.2414460711655213, 3.2841837197791888, 3.303701696057348, 3.303701696057348, 3.746439344671015, 2.7393538721672006, 2.3232196723355076, 3.021928094887362, 2.319240704636849, 1.3917601481809734, 3.139353872167201, 2.9219280948873623, 3.108694969562842, 3.7464393446710154, 2.484183719779189, 2.701609497059027, 3.408694969562842, 2.884183719779189, 3.003701696057348, 2.3232196723355076, 3.0841837197791886, 2.939353872167201, 2.921928094887362, 2.760964047443681, 2.219240704636849, 2.8659573209491747, 2.9219280948873623, 3.384183719779189, 2.9219280948873623, 2.65887184844536, 3.7841837197791888, 2.9659573209491747, 2.4638651219508536, 3.3841837197791884, 2.5577174691301483, 1.1219280948873622, 3.846439344671015, 2.9414460711655215, 2.6577174691301484, 2.3588718484453604, 3.2393538721672006, 2.9016094970590274, 2.808694969562842, 3.0414460711655216, 2.884183719779189, 3.921928094887362, 3.4841837197791885, 2.621928094887362, 2.1709505944546685, 2.8659573209491747, 2.6219280948873624, 2.670950594454668, 2.0814963295286755]"
GA,U-Trap,20,9,9009,False,False,550,132,55,2.4,50,1.6567796494470395,2.831771973176257,,"[3.6841837197791887, 1.833206219346495, 2.4192407046368487, 2.884183719779189, 2.4232196723355077, 2.6709505944546685, 3.141446071165521, 3.021928094887362, 2.3232196723355076, 2.765957320949175, 3.039353872167201, 1.933206219346495, 3.4841837197791885, 3.2393538721672006, 3.2414460711655217, 3.1464393446710153, 2.5577174691301483, 3.4219280948873623, 2.321928094887362, 2.8219280948873626, 3.4219280948873623, 3.0016094970590275, 3.3464393446710154, 2.795461844238322, 2.9086949695628417, 2.8232196723355076, 3.2464393446710154, 3.4037016960573485, 2.181496329528675, 1.6788979029874789, 1.8166422780956524, 2.460964047443681, 3.101609497059027, 3.7414460711655217, 2.9414460711655215, 2.6577174691301484, 2.970950594454669, 3.4841837197791885, 1.6567796494470395, 2.9709505944546684, 2.4954618442383216, 2.3192407046368486, 2.921928094887362, 3.001609497059027, 2.9709505944546684, 3.346439344671015, 2.639353872167201, 3.4219280948873623, 2.484183719779189, 2.7464393446710154, 2.9464393446710155, 3.408694969562842, 2.460964047443681, 2.5588718484453605, 3.039353872167201]"
GA,U-Trap,20,10,10001,False,False,510,77,51,1.5098039215686274,310,1.7709505944546686,3.0995627343015144,,"[4.021928094887362, 2.4232196723355077, 2.9219280948873623, 3.021928094887362, 2.695461844238322, 3.0219280948873624, 2.695461844238322, 3.521928094887362, 2.0709505944546684, 3.403701696057348, 3.4414460711655215, 3.484183719779189, 2.6464393446710153, 3.5219280948873624, 3.0219280948873624, 2.9219280948873623, 2.65887184844536, 3.2464393446710154, 3.484183719779189, 3.5086949695628418, 3.4464393446710155, 3.2841837197791888, 3.5841837197791886, 2.721928094887362, 2.6841837197791887, 2.7659573209491746, 3.384183719779189, 3.108694969562842, 2.721928094887362, 3.121928094887362, 3.4414460711655215, 1.7709505944546686, 1.9709505944546688, 3.684183719779189, 3.2464393446710154, 2.4232196723355077, 3.0016094970590275, 3.2393538721672006, 2.5577174691301483, 2.946439344671015, 2.721928094887362, 3.2841837197791888, 3.3464393446710154, 4.021928094887362, 3.446439344671015, 3.8841837197791884, 3.3841837197791884, 2.795461844238322, 2.9219280948873623, 3.6464393446710153, 3.7841837197791888]"
GA,U-Trap,20,10,10004,False,False,510,60,51,1.1764705882352942,390,0.8475846798245739,2.974022677568242,,"[4.1219280948873624, 2.4192407046368487, 3.303701696057348, 3.684183719779189, 2.4577174691301487, 2.5232196723355074, 3.246439344671016, 3.721928094887362, 3.4414460711655215, 2.65887184844536, 3.884183719779189, 3.0219280948873624, 2.595461844238322, 3.2393538721672006, 2.795461844238322, 3.0016094970590275, 3.446439344671015, 2.795461844238322, 2.601609497059027, 3.108694969562842, 3.5841837197791886, 3.208694969562842, 3.446439344671015, 2.4192407046368487, 2.9219280948873623, 3.046439344671015, 2.821928094887362, 2.5609640474436812, 2.8016094970590273, 2.6219280948873624, 2.6464393446710153, 3.108694969562842, 3.721928094887362, 2.1814963295286756, 3.203701696057348, 2.5464393446710156, 3.308694969562842, 3.5464393446710156, 2.295461844238322, 0.8475846798245739, 2.4609640474436807, 3.2414460711655217, 3.1414460711655217, 3.446439344671015, 2.9464393446710155, 2.7282129458410016, 3.060964047443681, 3.039353872167201, 2.595461844238322, 3.1037016960573487, 3.001609497059027]"
